Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Skill_Retention_Score,Burnout_Risk_Level
142193,Business,Freshman,2.748,16.37,Debugging/Troubleshooting,Intermediate,2,0,3.9,3,Actively_Encouraged,6,68.41,Low
102542,Arts,Junior,3.791,6.9,Direct_Answer_Generation,Beginner,1,0,16.61,5,Actively_Encouraged,3,43.19,Low
142636,Medical,Senior,3.147,10.41,Summarizing_Reading,Beginner,3,1,10.81,3,Actively_Encouraged,7,76.26,Medium
123017,Arts,Sophomore,3.147,3.6,Summarizing_Reading,Intermediate,4,0,15.54,4,Allowed_With_Citation,6,85.34,Low
139563,Business,Graduate,3.562,1.27,Direct_Answer_Generation,Beginner,2,0,10.46,5,Actively_Encouraged,5,75.0,Low
121254,Business,Senior,3.318,13.16,Ideation,Advanced,3,0,11.5,3,Allowed_With_Citation,4,94.61,Low
137955,Humanities,Senior,3.744,5.01,Ideation,Intermediate,2,0,8.41,3,Actively_Encouraged,3,76.26,Low
127356,Arts,Senior,2.678,3.72,Debugging/Troubleshooting,Intermediate,3,0,12.09,4,Strict_Ban,9,90.32,Medium
142156,Business,Freshman,3.51,25.03,Ideation,Beginner,1,1,6.43,4,Allowed_With_Citation,3,82.2,High
111045,Humanities,Junior,2.76,15.49,Copywriting/Drafting,Intermediate,2,0,11.82,5,Strict_Ban,7,73.41,High
108266,STEM,Senior,3.106,1.08,Debugging/Troubleshooting,Beginner,2,0,5.79,4,Allowed_With_Citation,1,91.26,Low
148190,Business,Junior,2.729,2.96,Summarizing_Reading,Intermediate,5,0,11.79,3,Actively_Encouraged,7,85.16,Low
122103,STEM,Freshman,3.637,15.51,Debugging/Troubleshooting,Advanced,3,0,18.07,8,Actively_Encouraged,8,100.0,Low
141330,Business,Graduate,2.823,6.62,Direct_Answer_Generation,Advanced,3,1,11.15,3,Allowed_With_Citation,3,96.08,Low
104457,Business,Senior,3.446,0.36,Ideation,Intermediate,2,1,7.41,1,Actively_Encouraged,3,71.53,High
117249,Arts,Senior,3.354,4.06,Direct_Answer_Generation,Beginner,1,0,8.02,1,Actively_Encouraged,2,65.52,Medium
116404,Humanities,Graduate,3.659,7.09,Ideation,Advanced,4,0,10.34,1,Actively_Encouraged,2,82.7,High
122159,Humanities,Graduate,3.175,0.55,Copywriting/Drafting,Advanced,4,0,8.78,3,Strict_Ban,3,85.78,Low
118869,STEM,Senior,2.884,3.36,Debugging/Troubleshooting,Advanced,3,1,9.66,2,Allowed_With_Citation,9,98.54,Low
141090,Humanities,Freshman,3.042,7.93,Copywriting/Drafting,Intermediate,3,0,3.0,3,Allowed_With_Citation,4,74.16,Low
122855,Humanities,Senior,3.051,7.63,Direct_Answer_Generation,Intermediate,2,0,10.55,5,Allowed_With_Citation,2,64.2,Medium
114067,Medical,Sophomore,3.863,7.52,Ideation,Beginner,2,0,6.97,6,Allowed_With_Citation,5,49.73,High
134885,Business,Senior,3.042,36.66,Summarizing_Reading,Beginner,2,1,1.0,7,Allowed_With_Citation,7,65.07,Medium
132045,Medical,Sophomore,2.832,0.31,Summarizing_Reading,Intermediate,4,1,7.26,1,Strict_Ban,2,87.04,Low
128064,STEM,Freshman,2.709,13.5,Debugging/Troubleshooting,Beginner,1,1,5.59,5,Allowed_With_Citation,2,76.55,Medium
131871,Humanities,Senior,2.975,1.58,Copywriting/Drafting,Beginner,2,1,10.27,2,Allowed_With_Citation,5,82.23,Low
134640,Business,Sophomore,3.165,26.3,Ideation,Intermediate,3,0,6.02,7,Actively_Encouraged,7,71.16,High
119542,Business,Senior,2.71,5.16,Summarizing_Reading,Beginner,1,0,5.73,4,Strict_Ban,2,56.87,Low
107985,Humanities,Sophomore,3.383,9.73,Direct_Answer_Generation,Beginner,2,0,4.79,2,Allowed_With_Citation,9,70.42,Low
125842,Business,Junior,3.328,0.99,Ideation,Beginner,3,0,7.83,2,Allowed_With_Citation,6,73.04,Medium
106690,STEM,Senior,3.422,18.4,Copywriting/Drafting,Advanced,4,0,3.91,8,Allowed_With_Citation,2,79.93,High
136383,Arts,Junior,3.437,0.82,Ideation,Advanced,5,0,15.22,1,Allowed_With_Citation,4,83.75,Medium
106434,Business,Freshman,3.321,13.19,Direct_Answer_Generation,Beginner,2,0,10.95,2,Allowed_With_Citation,4,77.19,Medium
147031,STEM,Senior,3.598,7.32,Ideation,Intermediate,5,0,14.86,1,Actively_Encouraged,2,91.24,Medium
120789,STEM,Freshman,2.908,13.57,Debugging/Troubleshooting,Advanced,3,1,17.73,7,Allowed_With_Citation,6,100.0,Low
129137,Arts,Freshman,3.813,5.57,Debugging/Troubleshooting,Intermediate,4,1,8.71,1,Strict_Ban,2,68.94,Low
106186,Arts,Senior,2.803,1.96,Copywriting/Drafting,Beginner,3,0,12.38,4,Actively_Encouraged,4,75.6,Medium
116679,STEM,Graduate,3.646,17.98,Direct_Answer_Generation,Intermediate,2,1,7.64,6,Allowed_With_Citation,8,88.7,High
149057,Business,Freshman,2.422,0.82,Ideation,Beginner,3,0,10.77,3,Allowed_With_Citation,2,47.42,Low
123637,Medical,Junior,3.882,0.38,Direct_Answer_Generation,Advanced,3,0,4.19,4,Allowed_With_Citation,7,71.01,Medium
107406,STEM,Sophomore,3.312,18.87,Debugging/Troubleshooting,Advanced,3,1,7.45,7,Allowed_With_Citation,8,70.13,Medium
149828,Humanities,Freshman,2.754,1.41,Direct_Answer_Generation,Intermediate,1,0,12.61,1,Strict_Ban,3,72.31,Medium
121507,Medical,Sophomore,3.23,4.46,Copywriting/Drafting,Advanced,5,1,16.58,4,Allowed_With_Citation,6,93.95,Low
107007,Business,Junior,3.611,13.84,Copywriting/Drafting,Beginner,1,0,1.0,4,Allowed_With_Citation,2,57.74,Low
147426,Business,Senior,3.67,11.27,Ideation,Advanced,3,0,10.31,6,Allowed_With_Citation,3,73.53,Medium
130417,Business,Senior,3.814,3.01,Ideation,Intermediate,3,0,3.3,1,Allowed_With_Citation,1,81.56,Medium
101863,STEM,Sophomore,3.348,6.31,Copywriting/Drafting,Intermediate,3,1,9.94,1,Actively_Encouraged,8,88.87,Medium
146840,Business,Senior,2.861,1.7,Ideation,Intermediate,2,0,15.64,4,Strict_Ban,8,64.93,Low
121524,STEM,Graduate,3.419,28.16,Direct_Answer_Generation,Advanced,4,0,1.04,6,Allowed_With_Citation,2,68.68,High
102950,Medical,Freshman,3.631,9.98,Debugging/Troubleshooting,Advanced,3,0,14.63,4,Allowed_With_Citation,5,100.0,Medium
119065,STEM,Junior,3.149,1.62,Summarizing_Reading,Intermediate,4,0,12.12,2,Allowed_With_Citation,1,65.13,Medium
135953,Medical,Freshman,2.876,2.54,Copywriting/Drafting,Beginner,2,0,5.19,4,Allowed_With_Citation,1,71.02,Medium
121121,Humanities,Senior,3.615,19.06,Copywriting/Drafting,Advanced,5,0,13.66,7,Actively_Encouraged,5,77.47,Medium
136784,STEM,Junior,2.993,3.39,Debugging/Troubleshooting,Advanced,4,0,1.0,4,Actively_Encouraged,6,96.41,Low
146452,STEM,Senior,3.821,1.7,Direct_Answer_Generation,Advanced,3,0,3.12,4,Allowed_With_Citation,5,79.11,Medium
148393,Business,Graduate,3.634,0.47,Ideation,Beginner,2,0,18.13,2,Strict_Ban,7,72.06,Medium
112152,Humanities,Senior,2.787,1.0,Ideation,Beginner,3,0,11.8,2,Actively_Encouraged,2,79.77,Medium
129674,Arts,Junior,3.349,3.46,Direct_Answer_Generation,Intermediate,3,1,13.47,2,Allowed_With_Citation,5,75.97,Low
131171,STEM,Senior,2.747,11.7,Copywriting/Drafting,Advanced,4,1,13.14,1,Allowed_With_Citation,4,90.55,Medium
131089,Humanities,Freshman,3.046,5.36,Debugging/Troubleshooting,Advanced,5,0,1.6,2,Actively_Encouraged,2,72.59,Low
134070,Business,Sophomore,3.116,1.25,Debugging/Troubleshooting,Intermediate,4,1,6.3,4,Actively_Encouraged,2,78.15,Low
122542,STEM,Sophomore,3.495,1.69,Direct_Answer_Generation,Advanced,3,0,12.01,1,Allowed_With_Citation,4,68.04,Low
141157,Business,Freshman,3.81,18.12,Direct_Answer_Generation,Intermediate,2,1,3.88,4,Actively_Encouraged,6,91.1,Medium
138792,Humanities,Sophomore,2.723,18.63,Summarizing_Reading,Intermediate,3,0,14.41,6,Allowed_With_Citation,6,65.89,Medium
134773,Humanities,Junior,1.973,10.38,Copywriting/Drafting,Beginner,3,1,15.85,4,Allowed_With_Citation,4,59.98,Medium
115282,Arts,Freshman,3.544,5.45,Copywriting/Drafting,Intermediate,2,1,1.0,4,Allowed_With_Citation,5,83.68,High
133627,STEM,Graduate,3.818,7.97,Debugging/Troubleshooting,Advanced,3,0,6.48,6,Allowed_With_Citation,4,94.51,High
125485,STEM,Freshman,3.578,37.73,Debugging/Troubleshooting,Beginner,3,0,9.26,7,Strict_Ban,10,51.46,Medium
134232,Business,Graduate,3.087,4.18,Ideation,Intermediate,3,0,9.35,4,Actively_Encouraged,4,67.44,Medium
146441,STEM,Senior,3.65,16.17,Direct_Answer_Generation,Beginner,2,0,4.43,6,Strict_Ban,10,73.5,High
137637,Humanities,Junior,3.209,2.15,Copywriting/Drafting,Beginner,1,0,11.34,2,Strict_Ban,7,67.39,Medium
104071,Humanities,Senior,2.997,7.41,Ideation,Beginner,1,1,6.12,5,Actively_Encouraged,5,86.71,High
108697,Medical,Freshman,3.486,7.79,Summarizing_Reading,Beginner,3,1,10.47,2,Actively_Encouraged,4,75.72,Low
144564,Business,Sophomore,3.497,10.71,Ideation,Intermediate,4,1,4.06,5,Allowed_With_Citation,6,77.26,Low
142071,STEM,Junior,2.841,0.22,Ideation,Intermediate,1,0,16.13,1,Allowed_With_Citation,3,61.74,Low
137016,STEM,Senior,2.355,3.53,Debugging/Troubleshooting,Beginner,2,1,16.18,5,Allowed_With_Citation,4,62.02,Low
146771,Business,Junior,3.494,1.5,Direct_Answer_Generation,Advanced,3,1,1.0,4,Allowed_With_Citation,7,98.19,Medium
122020,STEM,Freshman,3.369,22.3,Ideation,Intermediate,5,1,14.43,6,Actively_Encouraged,6,60.04,High
131443,Business,Freshman,3.451,6.63,Debugging/Troubleshooting,Beginner,1,0,7.77,3,Allowed_With_Citation,2,69.76,Medium
128565,Business,Freshman,2.762,3.01,Ideation,Beginner,3,0,7.76,2,Strict_Ban,7,55.29,Medium
143524,Business,Freshman,3.251,5.87,Direct_Answer_Generation,Intermediate,5,1,14.48,4,Allowed_With_Citation,7,77.76,Low
122748,STEM,Senior,3.484,0.2,Direct_Answer_Generation,Beginner,3,1,16.71,2,Actively_Encouraged,6,72.13,Medium
134295,Humanities,Junior,2.569,2.09,Debugging/Troubleshooting,Beginner,1,0,6.14,5,Allowed_With_Citation,4,48.9,Medium
114373,Arts,Senior,2.911,0.18,Copywriting/Drafting,Advanced,4,1,17.86,3,Strict_Ban,5,88.26,Medium
142893,Business,Graduate,3.275,3.7,Ideation,Beginner,2,1,6.91,3,Actively_Encouraged,3,74.82,Low
123963,Humanities,Senior,3.226,16.25,Summarizing_Reading,Beginner,1,1,10.24,6,Actively_Encouraged,5,51.11,Medium
124868,Medical,Freshman,2.967,1.0,Ideation,Beginner,2,1,11.66,3,Strict_Ban,5,83.45,Medium
141475,Arts,Graduate,3.523,0.75,Ideation,Advanced,5,1,13.3,2,Actively_Encouraged,3,74.83,Medium
129374,STEM,Sophomore,3.378,14.95,Debugging/Troubleshooting,Beginner,1,0,17.78,4,Allowed_With_Citation,8,76.3,Medium
124609,Business,Junior,2.539,3.28,Ideation,Beginner,3,0,4.98,1,Actively_Encouraged,5,52.77,High
146127,STEM,Freshman,3.355,4.74,Debugging/Troubleshooting,Advanced,3,0,17.42,2,Allowed_With_Citation,3,78.04,Low
134091,Humanities,Junior,3.59,1.76,Debugging/Troubleshooting,Advanced,4,0,7.68,2,Allowed_With_Citation,3,78.82,Medium
103489,STEM,Sophomore,2.909,14.57,Summarizing_Reading,Intermediate,2,1,17.92,5,Strict_Ban,8,72.36,Medium
118318,Medical,Sophomore,2.976,3.0,Summarizing_Reading,Beginner,1,0,16.81,3,Allowed_With_Citation,1,81.83,Low
128026,Arts,Junior,3.065,19.99,Debugging/Troubleshooting,Intermediate,4,0,10.79,7,Allowed_With_Citation,6,84.85,High
136704,STEM,Graduate,3.395,7.93,Summarizing_Reading,Beginner,1,0,22.13,2,Strict_Ban,2,67.33,Low
109958,Arts,Graduate,3.495,4.34,Debugging/Troubleshooting,Advanced,4,0,3.63,2,Allowed_With_Citation,2,100.0,Low
131514,Business,Freshman,2.775,4.1,Summarizing_Reading,Advanced,4,0,15.31,3,Allowed_With_Citation,5,61.91,Medium
127664,STEM,Freshman,3.804,16.39,Debugging/Troubleshooting,Beginner,1,1,15.2,4,Actively_Encouraged,7,72.62,Medium
139214,STEM,Graduate,3.062,9.13,Debugging/Troubleshooting,Advanced,5,0,13.43,2,Allowed_With_Citation,6,84.84,Low
114519,Medical,Senior,3.301,2.17,Summarizing_Reading,Intermediate,1,0,10.84,2,Actively_Encouraged,1,80.31,Low
148524,Business,Junior,3.448,7.64,Debugging/Troubleshooting,Advanced,4,1,6.79,3,Actively_Encouraged,6,76.25,Medium
125832,Business,Senior,2.129,6.43,Copywriting/Drafting,Beginner,2,0,12.9,4,Actively_Encouraged,6,79.35,High
131701,STEM,Graduate,3.234,2.2,Debugging/Troubleshooting,Advanced,5,1,5.22,3,Allowed_With_Citation,2,81.53,Medium
139678,Arts,Senior,2.295,3.07,Copywriting/Drafting,Intermediate,4,0,13.36,3,Allowed_With_Citation,3,74.83,High
143507,STEM,Sophomore,2.225,20.03,Debugging/Troubleshooting,Beginner,1,0,7.88,4,Strict_Ban,7,96.62,High
148112,STEM,Sophomore,3.126,0.18,Ideation,Intermediate,1,0,15.72,4,Actively_Encouraged,3,100.0,Low
126418,Arts,Junior,3.699,11.59,Copywriting/Drafting,Intermediate,4,1,7.28,4,Actively_Encouraged,5,75.89,Medium
103655,STEM,Freshman,3.838,5.57,Debugging/Troubleshooting,Advanced,3,0,15.65,2,Allowed_With_Citation,5,100.0,Medium
139014,STEM,Graduate,3.773,3.07,Debugging/Troubleshooting,Beginner,1,0,6.93,3,Actively_Encouraged,2,71.53,Medium
106734,Humanities,Sophomore,3.389,2.59,Copywriting/Drafting,Intermediate,2,1,8.32,1,Actively_Encouraged,1,78.78,Low
108212,Arts,Freshman,3.165,1.79,Copywriting/Drafting,Intermediate,1,0,1.27,1,Actively_Encouraged,4,57.38,Medium
114705,Medical,Freshman,3.374,4.54,Ideation,Beginner,2,0,17.06,3,Strict_Ban,1,51.11,High
113445,STEM,Senior,3.642,18.12,Direct_Answer_Generation,Intermediate,3,1,2.26,7,Allowed_With_Citation,8,57.7,High
142737,Business,Freshman,3.062,3.14,Ideation,Beginner,1,0,17.83,2,Actively_Encouraged,4,58.54,Low
144530,Business,Sophomore,2.311,0.01,Summarizing_Reading,Intermediate,1,1,13.34,4,Actively_Encouraged,4,63.0,Low
133724,Business,Junior,3.407,1.79,Debugging/Troubleshooting,Beginner,2,0,11.24,4,Allowed_With_Citation,6,73.67,Low
111122,STEM,Sophomore,2.922,2.66,Debugging/Troubleshooting,Advanced,3,0,17.17,3,Actively_Encouraged,2,78.49,Medium
139889,STEM,Graduate,2.415,4.29,Debugging/Troubleshooting,Advanced,3,1,17.67,2,Allowed_With_Citation,3,94.86,Medium
130588,Business,Senior,2.908,19.36,Direct_Answer_Generation,Beginner,2,1,13.04,4,Allowed_With_Citation,9,65.7,Medium
113979,STEM,Senior,3.609,6.24,Ideation,Intermediate,5,0,1.0,1,Strict_Ban,3,37.11,High
122217,STEM,Senior,3.05,6.58,Debugging/Troubleshooting,Intermediate,1,0,13.19,4,Strict_Ban,2,77.01,High
116500,Medical,Senior,2.299,6.48,Summarizing_Reading,Beginner,2,1,9.45,1,Allowed_With_Citation,5,77.33,Medium
112109,Humanities,Junior,3.72,0.82,Copywriting/Drafting,Advanced,5,0,17.8,3,Allowed_With_Citation,5,75.4,Low
129197,Medical,Junior,2.901,2.24,Direct_Answer_Generation,Intermediate,5,0,6.86,2,Strict_Ban,1,49.45,Medium
119380,Business,Senior,3.037,2.11,Debugging/Troubleshooting,Beginner,3,0,14.7,2,Actively_Encouraged,7,78.1,Medium
122803,Business,Freshman,3.049,2.11,Direct_Answer_Generation,Advanced,5,0,16.53,3,Allowed_With_Citation,4,100.0,Medium
115922,Medical,Senior,3.838,7.27,Debugging/Troubleshooting,Beginner,2,1,6.79,4,Strict_Ban,2,70.41,Medium
123360,Medical,Sophomore,3.062,7.38,Summarizing_Reading,Intermediate,3,1,18.58,5,Strict_Ban,6,81.84,Low
109933,STEM,Sophomore,3.183,28.09,Summarizing_Reading,Beginner,2,0,12.9,8,Allowed_With_Citation,3,62.16,High
109064,Humanities,Freshman,3.423,5.4,Copywriting/Drafting,Intermediate,5,1,9.25,2,Allowed_With_Citation,5,65.78,High
113685,Arts,Sophomore,3.367,3.26,Copywriting/Drafting,Beginner,2,0,16.64,2,Allowed_With_Citation,2,68.45,Low
128250,STEM,Freshman,2.752,0.92,Debugging/Troubleshooting,Advanced,3,1,18.3,1,Actively_Encouraged,3,87.53,Medium
100667,STEM,Senior,3.322,12.81,Copywriting/Drafting,Advanced,5,1,5.15,5,Allowed_With_Citation,7,86.83,Medium
147253,STEM,Junior,3.595,15.21,Direct_Answer_Generation,Advanced,3,1,5.22,6,Allowed_With_Citation,7,71.08,High
127333,Medical,Graduate,2.423,23.4,Summarizing_Reading,Advanced,3,0,7.78,5,Actively_Encouraged,4,72.58,High
141217,STEM,Senior,3.371,8.41,Debugging/Troubleshooting,Advanced,3,0,20.87,5,Allowed_With_Citation,7,84.4,Medium
120518,Medical,Sophomore,2.878,7.16,Summarizing_Reading,Advanced,3,0,8.42,4,Strict_Ban,6,100.0,Medium
130783,STEM,Sophomore,2.53,5.41,Summarizing_Reading,Intermediate,4,0,6.74,2,Strict_Ban,1,93.6,Medium
127316,STEM,Graduate,3.599,8.54,Debugging/Troubleshooting,Intermediate,2,1,1.05,2,Actively_Encouraged,5,99.56,High
122514,Arts,Freshman,2.757,2.89,Direct_Answer_Generation,Advanced,5,1,14.78,3,Allowed_With_Citation,3,83.58,Low
110630,Business,Graduate,3.296,12.38,Ideation,Intermediate,2,0,15.68,3,Allowed_With_Citation,8,86.67,Medium
119917,Humanities,Graduate,3.318,20.45,Direct_Answer_Generation,Intermediate,2,0,6.18,6,Actively_Encouraged,4,95.12,High
128980,Medical,Sophomore,2.897,2.24,Summarizing_Reading,Intermediate,2,1,17.03,4,Strict_Ban,1,84.14,Low
130608,Business,Freshman,2.742,5.96,Ideation,Beginner,2,0,4.09,4,Actively_Encouraged,7,88.85,Medium
127625,Business,Sophomore,2.534,1.12,Copywriting/Drafting,Advanced,5,1,10.96,4,Actively_Encouraged,4,83.27,Low
111593,Humanities,Junior,3.35,10.92,Debugging/Troubleshooting,Intermediate,3,0,10.7,4,Allowed_With_Citation,4,84.77,Medium
132806,STEM,Graduate,3.888,5.31,Debugging/Troubleshooting,Beginner,2,0,15.16,4,Actively_Encouraged,6,83.19,Medium
109724,Business,Sophomore,3.021,1.44,Ideation,Beginner,3,1,9.08,2,Actively_Encouraged,7,62.51,Low
117866,STEM,Freshman,3.137,1.43,Debugging/Troubleshooting,Advanced,4,0,17.2,3,Allowed_With_Citation,3,95.46,Low
125291,STEM,Freshman,3.412,8.91,Direct_Answer_Generation,Intermediate,4,0,11.98,3,Allowed_With_Citation,6,69.05,Low
118269,STEM,Freshman,3.064,9.4,Debugging/Troubleshooting,Intermediate,3,0,16.52,4,Actively_Encouraged,8,93.97,Medium
113472,Business,Graduate,3.034,3.75,Ideation,Advanced,4,0,11.32,3,Actively_Encouraged,1,76.46,Low
105150,STEM,Senior,3.353,1.65,Direct_Answer_Generation,Intermediate,3,1,14.83,2,Actively_Encouraged,6,73.4,Low
144423,Arts,Junior,3.14,0.27,Ideation,Advanced,3,0,6.87,1,Allowed_With_Citation,3,70.6,Medium
109056,Medical,Freshman,2.511,30.96,Direct_Answer_Generation,Beginner,1,1,11.11,6,Allowed_With_Citation,5,21.25,High
147935,Humanities,Sophomore,3.727,11.85,Copywriting/Drafting,Intermediate,4,0,11.67,3,Allowed_With_Citation,8,74.14,Low
108054,Business,Freshman,3.106,5.67,Summarizing_Reading,Beginner,2,0,9.23,3,Allowed_With_Citation,3,69.13,Medium
136881,STEM,Sophomore,3.6,11.15,Direct_Answer_Generation,Beginner,2,1,17.93,3,Allowed_With_Citation,4,76.02,Medium
131699,STEM,Freshman,2.694,6.32,Debugging/Troubleshooting,Beginner,1,0,16.33,3,Allowed_With_Citation,5,53.8,Medium
126882,STEM,Graduate,2.419,0.68,Copywriting/Drafting,Beginner,3,0,17.61,1,Allowed_With_Citation,2,61.39,Medium
101295,Arts,Junior,2.42,13.23,Ideation,Beginner,1,1,15.66,2,Strict_Ban,10,58.65,Low
143004,Medical,Senior,2.171,8.78,Summarizing_Reading,Beginner,2,0,8.12,5,Allowed_With_Citation,6,59.11,Medium
119534,Medical,Senior,3.659,0.03,Summarizing_Reading,Beginner,3,0,18.34,1,Actively_Encouraged,2,87.72,Medium
107932,Arts,Freshman,3.001,4.82,Copywriting/Drafting,Beginner,2,1,14.43,4,Allowed_With_Citation,5,66.77,Medium
147835,Medical,Sophomore,3.475,8.57,Debugging/Troubleshooting,Intermediate,3,0,1.0,3,Strict_Ban,5,68.85,High
114195,STEM,Graduate,3.314,11.2,Direct_Answer_Generation,Intermediate,2,0,10.75,5,Strict_Ban,9,85.86,High
132093,Medical,Graduate,3.221,7.43,Direct_Answer_Generation,Intermediate,1,1,12.3,2,Allowed_With_Citation,5,78.7,High
111380,STEM,Sophomore,3.0,15.1,Debugging/Troubleshooting,Intermediate,2,1,10.59,5,Actively_Encouraged,2,91.06,High
105532,STEM,Graduate,3.473,2.88,Ideation,Advanced,3,0,13.16,2,Strict_Ban,1,100.0,Low
117427,STEM,Freshman,3.792,1.14,Direct_Answer_Generation,Intermediate,5,1,16.44,5,Actively_Encouraged,5,57.48,Low
122066,STEM,Senior,2.594,0.12,Debugging/Troubleshooting,Beginner,1,1,5.8,4,Actively_Encouraged,6,65.69,Low
115517,STEM,Senior,2.967,5.27,Debugging/Troubleshooting,Advanced,4,0,14.44,3,Allowed_With_Citation,5,99.48,Low
130842,STEM,Sophomore,3.532,9.48,Ideation,Beginner,3,1,10.15,2,Actively_Encouraged,5,100.0,Low
115428,STEM,Freshman,3.941,5.18,Debugging/Troubleshooting,Intermediate,4,0,16.56,3,Strict_Ban,2,88.48,Low
119318,Medical,Junior,3.504,5.72,Copywriting/Drafting,Intermediate,3,0,4.22,4,Allowed_With_Citation,2,87.66,Low
146473,STEM,Sophomore,2.356,9.56,Debugging/Troubleshooting,Intermediate,3,0,11.81,5,Actively_Encouraged,4,68.75,Medium
127304,Humanities,Senior,2.13,2.75,Summarizing_Reading,Beginner,2,0,5.27,5,Allowed_With_Citation,5,86.31,High
127176,Business,Senior,2.42,8.7,Summarizing_Reading,Intermediate,1,0,11.03,1,Actively_Encouraged,3,92.63,High
116590,Humanities,Graduate,3.561,8.2,Copywriting/Drafting,Advanced,3,0,6.56,1,Actively_Encouraged,5,74.28,Low
101892,Humanities,Senior,3.085,0.01,Direct_Answer_Generation,Intermediate,1,0,8.67,1,Strict_Ban,4,79.41,Medium
107606,Business,Senior,3.137,25.18,Direct_Answer_Generation,Advanced,3,0,7.11,3,Allowed_With_Citation,3,45.87,Medium
140272,Business,Freshman,3.017,9.09,Copywriting/Drafting,Beginner,1,0,14.23,2,Allowed_With_Citation,8,79.72,Low
147351,STEM,Junior,2.041,17.4,Debugging/Troubleshooting,Advanced,4,0,20.73,3,Actively_Encouraged,7,100.0,Medium
127562,STEM,Freshman,3.152,24.91,Debugging/Troubleshooting,Beginner,1,1,1.0,6,Allowed_With_Citation,4,76.02,Medium
111576,STEM,Junior,2.252,17.61,Debugging/Troubleshooting,Intermediate,4,1,9.96,5,Allowed_With_Citation,3,59.29,Medium
117816,STEM,Freshman,3.177,10.86,Ideation,Beginner,3,0,4.43,2,Strict_Ban,6,56.61,Low
115477,Business,Senior,2.696,3.38,Copywriting/Drafting,Beginner,2,0,7.37,4,Actively_Encouraged,5,82.98,High
103535,STEM,Graduate,3.806,8.21,Debugging/Troubleshooting,Intermediate,3,0,19.47,3,Actively_Encouraged,1,81.47,High
104808,Medical,Junior,3.72,12.01,Summarizing_Reading,Beginner,3,0,7.1,4,Actively_Encouraged,2,70.34,Medium
124311,Business,Junior,2.589,9.64,Ideation,Intermediate,3,1,3.38,5,Strict_Ban,4,45.36,Low
106226,Business,Freshman,2.897,12.68,Ideation,Beginner,2,0,9.45,4,Actively_Encouraged,7,77.06,Medium
139251,Business,Senior,2.682,14.43,Summarizing_Reading,Intermediate,4,1,5.53,6,Allowed_With_Citation,2,67.29,High
137371,Medical,Senior,2.775,2.85,Copywriting/Drafting,Advanced,3,0,14.18,2,Allowed_With_Citation,5,82.69,Low
105484,Business,Junior,3.751,2.72,Copywriting/Drafting,Advanced,3,1,12.41,5,Allowed_With_Citation,3,83.64,Low
108904,Arts,Junior,3.306,15.43,Summarizing_Reading,Beginner,3,0,20.68,6,Allowed_With_Citation,4,86.26,High
112995,Humanities,Junior,3.383,2.9,Copywriting/Drafting,Intermediate,2,0,11.52,2,Strict_Ban,1,77.96,Low
138243,STEM,Graduate,3.003,2.75,Direct_Answer_Generation,Intermediate,2,0,18.41,5,Actively_Encouraged,7,74.27,Low
101421,Humanities,Junior,3.514,6.1,Summarizing_Reading,Advanced,4,0,22.51,2,Allowed_With_Citation,3,80.66,Low
123081,Business,Graduate,3.81,13.48,Direct_Answer_Generation,Beginner,1,0,17.49,7,Allowed_With_Citation,6,82.76,High
119186,Arts,Junior,3.277,0.68,Debugging/Troubleshooting,Intermediate,3,0,5.35,1,Allowed_With_Citation,3,78.35,Low
